latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21.138,-78.227,305.7,1,1,2017-04-28,0330,T,65,6.0NRT,292.8,5.7,N
21.136,-78.236,306,1,1,2017-04-28,0330,T,66,6.0NRT,292.7,5.8,N
17.829,-94.666,300.3,3,1.7,2017-04-28,0510,T,14,6.0NRT,284.9,18.4,N
17.567,-100.219,305,1.2,1.1,2017-04-28,0510,T,62,6.0NRT,288.2,9.7,N
17.587,-100.468,303.2,1.2,1.1,2017-04-28,0510,T,54,6.0NRT,284.1,9.3,N
17.607,-100.39,300.5,1.2,1.1,2017-04-28,0510,T,30,6.0NRT,288.5,6.1,N
17.548,-100.849,309.5,1.1,1.1,2017-04-28,0510,T,78,6.0NRT,290.7,10.5,N
17.547,-100.859,326,1.1,1.1,2017-04-28,0510,T,100,6.0NRT,291.6,28.3,N
17.613,-100.493,309.8,1.2,1.1,2017-04-28,0510,T,78,6.0NRT,287.3,13.4,N
17.627,-100.462,303.2,1.2,1.1,2017-04-28,0510,T,54,6.0NRT,286.4,8.3,N
17.643,-100.496,305.6,1.2,1.1,2017-04-28,0510,T,32,6.0NRT,288.3,8.9,N
17.677,-100.312,302.6,1.2,1.1,2017-04-28,0510,T,50,6.0NRT,286,8.9,N
17.665,-100.398,305.2,1.2,1.1,2017-04-28,0510,T,31,6.0NRT,289.9,8.1,N
17.664,-100.407,305.1,1.2,1.1,2017-04-28,0510,T,41,6.0NRT,293,7.7,N
17.687,-100.406,304.2,1.2,1.1,2017-04-28,0510,T,16,6.0NRT,291.9,6.8,N
17.686,-100.415,305.1,1.2,1.1,2017-04-28,0510,T,25,6.0NRT,293.5,7.2,N
17.712,-100.285,307.5,1.2,1.1,2017-04-28,0510,T,72,6.0NRT,291.4,10.2,N
17.697,-100.922,301.4,1.1,1.1,2017-04-28,0510,T,41,6.0NRT,284.5,7.2,N
17.706,-100.971,300.8,1.1,1.1,2017-04-28,0510,T,33,6.0NRT,285,7.3,N
17.785,-100.66,306.7,1.2,1.1,2017-04-28,0510,T,69,6.0NRT,289.7,9.3,N
17.784,-100.671,304.1,1.2,1.1,2017-04-28,0510,T,38,6.0NRT,288.9,7,N
17.795,-100.661,305.2,1.2,1.1,2017-04-28,0510,T,31,6.0NRT,289.9,7.6,N
17.759,-100.928,306.1,1.1,1.1,2017-04-28,0510,T,67,6.0NRT,285.5,10.8,N
17.776,-100.876,301.4,1.1,1.1,2017-04-28,0510,T,29,6.0NRT,287.8,6.2,N
17.809,-100.887,302.1,1.1,1.1,2017-04-28,0510,T,46,6.0NRT,288.1,7.4,N
17.862,-100.697,311.5,1.2,1.1,2017-04-28,0510,T,83,6.0NRT,293.7,12,N
17.858,-100.732,306.7,1.1,1.1,2017-04-28,0510,T,35,6.0NRT,289.2,8.7,N
17.872,-100.697,308.4,1.2,1.1,2017-04-28,0510,T,74,6.0NRT,293.1,9.5,N
17.886,-100.735,304.9,1.1,1.1,2017-04-28,0510,T,46,6.0NRT,289.5,7.5,N
17.896,-101.064,304.7,1.1,1.1,2017-04-28,0510,T,61,6.0NRT,275,10.8,N
17.933,-101.007,312,1.1,1.1,2017-04-28,0510,T,84,6.0NRT,287.6,13.8,N
18.152,-100.811,302.9,1.1,1.1,2017-04-28,0510,T,26,6.0NRT,288.6,5.9,N
18.147,-100.994,302.8,1.1,1.1,2017-04-28,0510,T,17,6.0NRT,289.4,5,N
18.151,-101.001,304.4,1.1,1.1,2017-04-28,0510,T,60,6.0NRT,288.5,5.9,N
18.356,-102.692,301.7,1,1,2017-04-28,0510,T,43,6.0NRT,290,4.7,N
18.866,-100.338,310.3,1.2,1.1,2017-04-28,0510,T,80,6.0NRT,277.6,17.9,N
19.051,-100.163,306,1.3,1.1,2017-04-28,0510,T,27,6.0NRT,284.1,11.4,N
19.064,-100.143,310.3,1.3,1.1,2017-04-28,0510,T,55,6.0NRT,282.8,16,N
19.074,-100.143,306.5,1.3,1.1,2017-04-28,0510,T,34,6.0NRT,283.7,12.6,N
18.748,-103.044,305.8,1,1,2017-04-28,0510,T,54,6.0NRT,283.4,8.4,N
18.747,-103.054,307,1,1,2017-04-28,0510,T,51,6.0NRT,286.2,9.1,N
18.775,-102.982,305.8,1,1,2017-04-28,0510,T,66,6.0NRT,286.8,8.7,N
19.158,-101.461,313.9,1.1,1,2017-04-28,0510,T,88,6.0NRT,272.6,17.9,N
19.608,-101.8,302.5,1.1,1,2017-04-28,0510,T,49,6.0NRT,282.9,9.3,N
19.66,-103.106,305.7,1,1,2017-04-28,0510,T,38,6.0NRT,287.6,7.8,N
19.658,-103.116,306.8,1,1,2017-04-28,0510,T,49,6.0NRT,287.9,8.4,N
19.678,-103.109,306.4,1,1,2017-04-28,0510,T,27,6.0NRT,287,7.8,N
19.805,-102.452,301.5,1,1,2017-04-28,0510,T,41,6.0NRT,287.1,6.7,N
19.526,-104.545,326.4,1,1,2017-04-28,0510,T,100,6.0NRT,291.9,25.8,N
19.524,-104.554,330.6,1,1,2017-04-28,0510,T,100,6.0NRT,291.6,31.2,N
19.891,-102.296,301.5,1,1,2017-04-28,0510,T,42,6.0NRT,287.7,6,N
19.693,-103.715,314,1,1,2017-04-28,0510,T,88,6.0NRT,286.9,14.4,N
19.842,-102.857,327.9,1,1,2017-04-28,0510,T,100,6.0NRT,287.3,28.8,N
19.841,-102.866,307.2,1,1,2017-04-28,0510,T,71,6.0NRT,285.8,9.5,N
19.945,-103.37,310.9,1,1,2017-04-28,0510,T,81,6.0NRT,284.8,13.2,N
19.948,-104.49,301,1,1,2017-04-28,0510,T,36,6.0NRT,285.2,6.4,N
19.947,-104.5,301.3,1,1,2017-04-28,0510,T,39,6.0NRT,284.6,6.7,N
20.323,-102.905,307.8,1,1,2017-04-28,0510,T,72,6.0NRT,288.9,8.9,N
20.218,-103.78,302.4,1,1,2017-04-28,0510,T,49,6.0NRT,286.1,7.1,N
20.216,-103.789,302.6,1,1,2017-04-28,0510,T,50,6.0NRT,286.2,7.2,N
20.517,-102.151,304.3,1.1,1,2017-04-28,0510,T,60,6.0NRT,288.7,8,N
20.515,-102.161,320.3,1.1,1,2017-04-28,0510,T,100,6.0NRT,288.6,21.4,N
20.174,-104.587,319.3,1,1,2017-04-28,0510,T,54,6.0NRT,285.9,18.3,N
20.173,-104.596,323.2,1,1,2017-04-28,0510,T,84,6.0NRT,286.7,22.7,N
20.187,-104.559,341.9,1,1,2017-04-28,0510,T,100,6.0NRT,288,49.7,N
20.186,-104.569,345.8,1,1,2017-04-28,0510,T,100,6.0NRT,290,56.8,N
20.184,-104.579,308.2,1,1,2017-04-28,0510,T,19,6.0NRT,285.1,9.6,N
20.183,-104.588,306.4,1,1,2017-04-28,0510,T,44,6.0NRT,283,8.9,N
20.147,-104.832,300.6,1,1,2017-04-28,0510,T,30,6.0NRT,290.4,4.7,N
20.381,-103.732,328.1,1,1,2017-04-28,0510,T,100,6.0NRT,288.2,28.1,N
20.39,-103.733,320.1,1,1,2017-04-28,0510,T,100,6.0NRT,287.2,19.2,N
20.238,-104.903,312.3,1,1,2017-04-28,0510,T,84,6.0NRT,290.2,12.9,N
20.532,-103.122,337.1,1,1,2017-04-28,0510,T,100,6.0NRT,290.5,41.4,N
20.53,-103.132,314.4,1,1,2017-04-28,0510,T,89,6.0NRT,287.3,15,N
20.529,-103.724,303.8,1,1,2017-04-28,0510,T,55,6.0NRT,286.8,7,N
20.528,-103.733,300.9,1,1,2017-04-28,0510,T,16,6.0NRT,286.9,5,N
20.54,-103.722,329.9,1,1,2017-04-28,0510,T,100,6.0NRT,290,28.9,N
20.538,-103.731,321.5,1,1,2017-04-28,0510,T,100,6.0NRT,290.4,19.3,N
20.547,-103.733,343.4,1,1,2017-04-28,0510,T,100,6.0NRT,291,50,N
20.542,-103.77,313.6,1,1,2017-04-28,0510,T,88,6.0NRT,289.3,13.3,N
20.556,-103.734,305.1,1,1,2017-04-28,0510,T,63,6.0NRT,288.2,7.4,N
20.555,-103.744,305.7,1,1,2017-04-28,0510,T,65,6.0NRT,288.6,7.3,N
20.564,-103.745,317.3,1,1,2017-04-28,0510,T,95,6.0NRT,289.2,15.4,N
20.562,-103.754,318.7,1,1,2017-04-28,0510,T,96,6.0NRT,290.8,16.5,N
20.561,-103.764,314.8,1,1,2017-04-28,0510,T,90,6.0NRT,291,13.3,N
20.56,-103.773,320,1,1,2017-04-28,0510,T,100,6.0NRT,290.8,19,N
20.571,-103.756,321.6,1,1,2017-04-28,0510,T,100,6.0NRT,289.3,20,N
20.57,-103.765,317.3,1,1,2017-04-28,0510,T,95,6.0NRT,288.9,16.1,N
20.659,-103.198,302.7,1,1,2017-04-28,0510,T,51,6.0NRT,289.2,5.9,N
20.731,-103.736,310.5,1,1,2017-04-28,0510,T,80,6.0NRT,289,11.4,N
20.729,-103.746,325.2,1,1,2017-04-28,0510,T,100,6.0NRT,291,25.1,N
20.728,-103.755,307.8,1,1,2017-04-28,0510,T,72,6.0NRT,288,9.6,N
20.839,-103.092,324.1,1,1,2017-04-28,0510,T,100,6.0NRT,286.8,25,N
21.288,-102.163,313.4,1.1,1,2017-04-28,0510,T,87,6.0NRT,283.6,16.6,N
21.286,-102.174,307.7,1.1,1,2017-04-28,0510,T,72,6.0NRT,281.9,12,N
21.149,-103.314,307.2,1,1,2017-04-28,0510,T,47,6.0NRT,287.9,7.4,N
22.571,-100.829,303.9,1.3,1.1,2017-04-28,0510,T,57,6.0NRT,289.9,9,N
22.571,-100.822,304.1,1.3,1.1,2017-04-28,0510,T,58,6.0NRT,290.8,9.3,N
22.183,-104.779,300.8,1,1,2017-04-28,0510,T,33,6.0NRT,285.5,6.2,N
22.854,-103.887,323.1,1,1,2017-04-28,0510,T,100,6.0NRT,285.9,22.9,N
22.853,-103.896,309,1,1,2017-04-28,0510,T,44,6.0NRT,285.7,10.3,N
24.246,-100.602,302.8,1.4,1.2,2017-04-28,0510,T,35,6.0NRT,291.4,7.9,N
24.245,-100.615,308,1.4,1.2,2017-04-28,0510,T,73,6.0NRT,291,13.2,N
24.252,-100.608,312.2,1.4,1.2,2017-04-28,0510,T,75,6.0NRT,292.1,17.1,N
24.251,-100.622,304.7,1.4,1.2,2017-04-28,0510,T,9,6.0NRT,290.6,9.1,N
24.262,-100.61,315.7,1.4,1.2,2017-04-28,0510,T,92,6.0NRT,293.1,22.4,N
24.261,-100.623,316.1,1.4,1.2,2017-04-28,0510,T,93,6.0NRT,291.7,23,N
25.721,-100.304,302.3,1.5,1.2,2017-04-28,0510,T,44,6.0NRT,287.2,6.2,N
26.882,-101.416,313.5,1.3,1.1,2017-04-28,0510,T,87,6.0NRT,298.8,14.4,N
26.888,-101.457,316.3,1.3,1.1,2017-04-28,0510,T,93,6.0NRT,298.9,17.4,N
26.886,-101.449,313,1.3,1.1,2017-04-28,0510,T,86,6.0NRT,298.5,12.8,N
26.885,-101.463,308.6,1.3,1.1,2017-04-28,0510,T,66,6.0NRT,298.2,8.6,N
27.033,-108.043,304.3,1.2,1.1,2017-04-28,0510,T,56,6.0NRT,291.9,7.1,N
27.031,-108.053,310.6,1.2,1.1,2017-04-28,0510,T,80,6.0NRT,289.5,12.3,N
30.584,-82.248,301.7,1,1,2017-04-28,0335,T,44,6.0NRT,291.1,4.6,N
30.632,-82.172,303.7,1,1,2017-04-28,0335,T,37,6.0NRT,291,5.5,N
30.645,-82.148,306.9,1,1,2017-04-28,0335,T,70,6.0NRT,291.1,7.2,N
30.679,-82.413,306.4,1,1,2017-04-28,0335,T,68,6.0NRT,291.6,7.7,N
30.678,-82.423,308.4,1,1,2017-04-28,0335,T,74,6.0NRT,291.4,8.9,N
30.829,-82.337,301.8,1,1,2017-04-28,0335,T,44,6.0NRT,291.7,4.5,N
28.226,-102.081,305.1,1.3,1.1,2017-04-28,0515,T,63,6.0NRT,292,9.8,N
28.957,-108.395,301.6,1.1,1.1,2017-04-28,0515,T,38,6.0NRT,283.6,7.3,N
29.006,-108.364,303.9,1.1,1.1,2017-04-28,0515,T,42,6.0NRT,284.5,8.8,N
29.011,-108.39,302.5,1.1,1.1,2017-04-28,0515,T,48,6.0NRT,285.2,7.3,N
18.345,-91.391,311.1,1.1,1,2017-04-28,0755,A,81,6.0NRT,295.5,9.7,N
17.926,-91.311,309.9,1.1,1,2017-04-28,0755,A,78,6.0NRT,295.4,9.1,N
17.895,-92.489,332.4,1,1,2017-04-28,0755,A,100,6.0NRT,295.9,30.4,N
18.095,-94.041,303.5,1,1,2017-04-28,0755,A,55,6.0NRT,292.1,5.1,N
17.905,-93.182,305.9,1,1,2017-04-28,0755,A,65,6.0NRT,295.2,4.9,N
17.842,-93.125,308.8,1,1,2017-04-28,0755,A,75,6.0NRT,294.4,6.7,N
17.841,-93.116,334.2,1,1,2017-04-28,0755,A,100,6.0NRT,295.5,32.7,N
18.064,-95.504,310.7,1.1,1.1,2017-04-28,0755,A,81,6.0NRT,296.1,9.4,N
18.06,-95.51,309.2,1.1,1.1,2017-04-28,0755,A,77,6.0NRT,295.8,8.6,N
18.059,-95.499,317.3,1.1,1.1,2017-04-28,0755,A,95,6.0NRT,296.2,16.3,N
17.823,-94.662,306.3,1.1,1,2017-04-28,0755,A,66,6.0NRT,294.3,5.6,N
17.828,-99.744,305,2.2,1.4,2017-04-28,0755,A,62,6.0NRT,289.2,22.8,N
17.547,-100.852,303.9,2.6,1.6,2017-04-28,0755,A,58,6.0NRT,286.9,28.7,N
19.362,-155.057,336.3,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,294.3,43.6,N
19.36,-155.067,326.1,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,291.8,27.3,N
19.371,-155.058,335.4,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,294.7,41.8,N
19.369,-155.068,342.7,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,299,55.5,N
19.38,-155.059,305.1,1.1,1.1,2017-04-28,0830,T,58,6.0NRT,290.1,7.3,N
19.379,-155.07,373.2,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,307.5,149.5,N
19.377,-155.08,357.2,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,304.2,92.4,N
19.376,-155.09,306.6,1.1,1.1,2017-04-28,0830,T,18,6.0NRT,289,8.1,N
19.393,-155.104,312.7,1.1,1.1,2017-04-28,0830,T,61,6.0NRT,287,13.8,N
19.391,-155.115,316.4,1.1,1.1,2017-04-28,0830,T,93,6.0NRT,286.2,18,N
19.401,-155.273,325.1,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,288.2,30.1,N
19.399,-155.284,349.5,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,290.5,76.6,N
19.41,-155.275,377.7,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,288.4,177,N
19.408,-155.286,411,1.1,1.1,2017-04-28,0830,T,100,6.0NRT,293.5,397.5,N
40.759,-75.986,324.7,1.6,1.2,2017-04-28,1535,T,81,6.0NRT,301.3,32.3,D
38.773,-75.694,312.2,1.4,1.2,2017-04-28,1535,T,45,6.0NRT,297.1,8.7,D
38.752,-75.597,316.7,1.4,1.2,2017-04-28,1535,T,67,6.0NRT,299.4,12.2,D
30.822,-82.338,311.2,3.1,1.7,2017-04-28,1540,T,50,6.0NRT,295.8,25.8,D
30.675,-82.167,334,3,1.6,2017-04-28,1540,T,69,6.0NRT,298.9,117.8,D
30.675,-82.175,329.1,3,1.6,2017-04-28,1540,T,64,6.0NRT,298.2,88.7,D
30.678,-83.931,311.2,3.9,1.8,2017-04-28,1540,T,49,6.0NRT,294.7,36.1,D
22.456,-80.532,323.9,1.8,1.3,2017-04-28,1540,T,45,6.0NRT,302,19.6,D
22.461,-80.538,325.8,1.8,1.3,2017-04-28,1540,T,67,6.0NRT,302,23.3,D
22.244,-81.481,317.7,2.1,1.4,2017-04-28,1540,T,57,6.0NRT,298.3,20.2,D
21.844,-79.945,323.2,1.6,1.2,2017-04-28,1540,T,63,6.0NRT,302.6,20.1,D
21.842,-79.929,323.3,1.6,1.2,2017-04-28,1540,T,69,6.0NRT,301.9,19.7,D
21.842,-79.936,327.7,1.6,1.2,2017-04-28,1540,T,76,6.0NRT,302.2,29.2,D
21.277,-78.199,324.8,1.2,1.1,2017-04-28,1540,T,50,6.0NRT,303.2,10.4,D
21.092,-78.028,326.7,1.2,1.1,2017-04-28,1540,T,51,6.0NRT,302.2,13.9,D
49.715,-97.8,306.9,1.5,1.2,2017-04-28,1715,T,64,6.0NRT,294.2,6.6,D
49.919,-103.508,310.3,2.9,1.6,2017-04-28,1715,T,65,6.0NRT,296.1,24,D
49.918,-103.515,310.2,2.9,1.6,2017-04-28,1715,T,65,6.0NRT,296.2,24.4,D
49.151,-97.566,308.1,1.4,1.2,2017-04-28,1715,T,66,6.0NRT,293,9.5,D
37.875,-98.492,320.9,1.1,1.1,2017-04-28,1715,T,75,6.0NRT,294.5,17.3,D
37.873,-98.479,325.1,1.1,1.1,2017-04-28,1715,T,79,6.0NRT,296.5,22,D
37.485,-98.538,340.7,1.1,1.1,2017-04-28,1715,T,90,6.0NRT,298.5,46.5,D
37.292,-98.737,320.4,1.2,1.1,2017-04-28,1715,T,73,6.0NRT,299.2,13.9,D
36.31,-99.026,308.7,1.2,1.1,2017-04-28,1715,T,52,6.0NRT,292.2,6.2,D
36.3,-99.028,306.5,1.2,1.1,2017-04-28,1715,T,24,6.0NRT,291.5,3.9,D
34.892,-97.672,310.4,1,1,2017-04-28,1715,T,57,6.0NRT,286.7,6.2,D
31.802,-95.764,336.5,1.1,1,2017-04-28,1720,T,88,6.0NRT,293.1,34.7,D
29.689,-96.208,324.7,1.1,1,2017-04-28,1720,T,75,6.0NRT,302.2,15.5,D
29.123,-96.262,316.5,1.1,1,2017-04-28,1720,T,43,6.0NRT,301.4,5.9,D
28.227,-102.091,352,1.3,1.1,2017-04-28,1720,T,94,6.0NRT,312.8,75,D
27.294,-97.978,327.3,1,1,2017-04-28,1720,T,65,6.0NRT,308.9,10.7,D
26.89,-98.918,326.3,1,1,2017-04-28,1720,T,62,6.0NRT,312.2,7.6,D
26.888,-98.908,336.1,1,1,2017-04-28,1720,T,81,6.0NRT,312.3,20.8,D
27.731,-106.18,338.7,2.4,1.5,2017-04-28,1720,T,83,6.0NRT,307.4,108.6,D
27.05,-101.072,349.2,1.1,1.1,2017-04-28,1720,T,92,6.0NRT,313.8,49.8,D
27.049,-101.062,342.7,1.1,1.1,2017-04-28,1720,T,87,6.0NRT,312.5,34.5,D
26.887,-101.456,335.1,1.2,1.1,2017-04-28,1720,T,56,6.0NRT,320,13.4,D
27.029,-108.054,325.4,3.3,1.7,2017-04-28,1720,T,59,6.0NRT,304.9,64.7,D
27.032,-108.058,323.6,3.3,1.7,2017-04-28,1720,T,65,6.0NRT,304.3,59.4,D
27.029,-108.027,321,3.2,1.7,2017-04-28,1720,T,49,6.0NRT,305.6,41.5,D
25.872,-98.771,328.4,1,1,2017-04-28,1720,T,69,6.0NRT,316.3,8.6,D
25.706,-99.854,342.8,1,1,2017-04-28,1720,T,86,6.0NRT,314.8,35.2,D
25.102,-98.433,345.2,1,1,2017-04-28,1720,T,89,6.0NRT,317.8,34.5,D
25.505,-103.535,331.2,1.5,1.2,2017-04-28,1720,T,70,6.0NRT,315.9,20.2,D
24.786,-100.053,333.3,1,1,2017-04-28,1720,T,78,6.0NRT,318.9,15,D
24.785,-100.043,366.3,1,1,2017-04-28,1720,T,100,6.0NRT,319.6,88.9,D
24.267,-100.616,331.5,1,1,2017-04-28,1720,T,73,6.0NRT,317.5,9.6,D
23.699,-99.101,330.9,1,1,2017-04-28,1720,T,81,6.0NRT,311.2,14.4,D
23.294,-98.927,336.9,1,1,2017-04-28,1720,T,87,6.0NRT,308,26.3,D
23.293,-98.917,328.2,1,1,2017-04-28,1720,T,77,6.0NRT,308.8,13.4,D
20.508,-89.414,328.5,4.3,1.9,2017-04-28,1720,T,81,6.0NRT,287.4,169,D
22.772,-102.741,330.9,1.2,1.1,2017-04-28,1720,T,73,6.0NRT,313.9,14.6,D
22.852,-103.881,326.2,1.5,1.2,2017-04-28,1720,T,51,6.0NRT,311.5,15.7,D
20.412,-89.401,318.2,4.3,1.9,2017-04-28,1720,T,55,6.0NRT,293.4,59.9,D
20.41,-89.408,321,4.3,1.9,2017-04-28,1720,T,73,6.0NRT,293.8,85.1,D
20.351,-89.38,321.1,4.3,1.9,2017-04-28,1720,T,74,6.0NRT,294.9,91.8,D
22.836,-104.724,323.7,1.7,1.3,2017-04-28,1720,T,35,6.0NRT,308.9,18.1,D
20.348,-89.386,320.4,4.3,1.9,2017-04-28,1720,T,72,6.0NRT,294.7,82.5,D
22.22,-105.429,327.1,1.8,1.3,2017-04-28,1720,T,50,6.0NRT,310.7,16.7,D
22.133,-105.254,330.3,1.8,1.3,2017-04-28,1720,T,74,6.0NRT,312.6,25.7,D
19.473,-90.366,359.5,3.8,1.8,2017-04-28,1720,T,99,6.0NRT,299.5,524.5,D
19.465,-90.33,355.8,3.9,1.8,2017-04-28,1720,T,98,6.0NRT,299,464.2,D
19.483,-90.371,319.9,3.8,1.8,2017-04-28,1720,T,71,6.0NRT,298.4,51.3,D
19.476,-90.335,331,3.9,1.8,2017-04-28,1720,T,84,6.0NRT,298.3,141.2,D
19.467,-90.374,342.4,3.8,1.8,2017-04-28,1720,T,91,6.0NRT,299,260.6,D
19.459,-90.338,360.8,3.9,1.8,2017-04-28,1720,T,100,6.0NRT,299.6,555.8,D
19.317,-90.71,327,3.7,1.8,2017-04-28,1720,T,61,6.0NRT,298,98,D
19.324,-90.713,324.8,3.7,1.8,2017-04-28,1720,T,59,6.0NRT,297.5,74,D
19.07,-90.49,341.7,3.8,1.8,2017-04-28,1720,T,91,6.0NRT,295.6,262.1,D
19.063,-90.454,315.1,3.9,1.8,2017-04-28,1720,T,27,6.0NRT,294.5,33.8,D
19.064,-90.496,341.1,3.8,1.8,2017-04-28,1720,T,90,6.0NRT,295.3,256.9,D
19.057,-90.461,318.9,3.9,1.8,2017-04-28,1720,T,70,6.0NRT,294.7,59.3,D
18.832,-90.597,315.1,3.8,1.8,2017-04-28,1720,T,52,6.0NRT,290.1,47,D
18.812,-91.033,319.8,3.6,1.8,2017-04-28,1720,T,72,6.0NRT,298.6,45.8,D
18.818,-91.037,319,3.6,1.8,2017-04-28,1720,T,70,6.0NRT,298.5,41.1,D
18.744,-91.155,319,3.5,1.8,2017-04-28,1720,T,69,6.0NRT,297.8,46.4,D
18.75,-91.16,318,3.5,1.8,2017-04-28,1720,T,66,6.0NRT,297.8,41.9,D
19.697,-96.533,327.1,1.4,1.2,2017-04-28,1720,T,64,6.0NRT,304,23.1,D
20.716,-103.627,341,1.3,1.1,2017-04-28,1720,T,70,6.0NRT,314.8,39,D
18.464,-90.849,333.3,3.7,1.8,2017-04-28,1720,T,85,6.0NRT,283.8,158.7,D
18.457,-90.814,323.5,3.8,1.8,2017-04-28,1720,T,57,6.0NRT,274.2,90,D
18.482,-90.816,315,3.8,1.8,2017-04-28,1720,T,41,6.0NRT,274.6,36.3,D
18.494,-91.128,332.8,3.6,1.8,2017-04-28,1720,T,85,6.0NRT,298.8,125.1,D
18.457,-91.102,340.6,3.6,1.8,2017-04-28,1720,T,90,6.0NRT,296,208.9,D
18.45,-91.07,323.7,3.6,1.8,2017-04-28,1720,T,77,6.0NRT,296.3,68.4,D
18.485,-91.135,330.6,3.6,1.8,2017-04-28,1720,T,83,6.0NRT,298.9,110.8,D
18.463,-91.106,334.1,3.6,1.8,2017-04-28,1720,T,86,6.0NRT,296.5,144.9,D
18.457,-91.073,326.3,3.6,1.8,2017-04-28,1720,T,79,6.0NRT,296.4,87.2,D
18.488,-91.401,323.3,3.4,1.7,2017-04-28,1720,T,60,6.0NRT,299.5,53.5,D
18.381,-91.021,329,3.6,1.8,2017-04-28,1720,T,82,6.0NRT,297.7,106.2,D
18.372,-91.03,323.8,3.6,1.8,2017-04-28,1720,T,75,6.0NRT,297.5,64.8,D
18.28,-90.98,318.9,3.7,1.8,2017-04-28,1720,T,68,6.0NRT,294.8,43.9,D
18.286,-91.253,326.5,3.5,1.8,2017-04-28,1720,T,79,6.0NRT,299.9,70.6,D
19.293,-96.757,322.3,1.3,1.1,2017-04-28,1720,T,57,6.0NRT,302,13.4,D
19.291,-96.744,326.8,1.3,1.1,2017-04-28,1720,T,78,6.0NRT,301.2,20.3,D
18.292,-91.258,322.9,3.5,1.8,2017-04-28,1720,T,60,6.0NRT,299.7,47.2,D
18.241,-91.167,323.6,3.6,1.8,2017-04-28,1720,T,75,6.0NRT,298.7,58.5,D
18.131,-90.946,320.8,3.7,1.8,2017-04-28,1720,T,56,6.0NRT,294.8,46.5,D
18.244,-91.57,320.1,3.3,1.7,2017-04-28,1720,T,45,6.0NRT,299.6,35.8,D
18.117,-90.92,320.1,3.8,1.8,2017-04-28,1720,T,60,6.0NRT,295.2,47.5,D
18.041,-90.834,318.7,3.8,1.8,2017-04-28,1720,T,53,6.0NRT,291.4,46.7,D
18.226,-91.951,323.1,3.1,1.7,2017-04-28,1720,T,59,6.0NRT,298.8,58.1,D
18.096,-91.445,328.5,3.4,1.7,2017-04-28,1720,T,79,6.0NRT,299.6,81.2,D
19.551,-99.862,318.1,1,1,2017-04-28,1720,T,55,6.0NRT,296.5,9.9,D
17.864,-90.457,332.3,4.1,1.9,2017-04-28,1720,T,83,6.0NRT,290.9,183.8,D
17.885,-90.645,318.4,4,1.9,2017-04-28,1720,T,58,6.0NRT,285.2,49.8,D
17.876,-90.46,324.9,4.1,1.9,2017-04-28,1720,T,75,6.0NRT,288.8,117.1,D
17.859,-90.464,328.7,4.1,1.9,2017-04-28,1720,T,63,6.0NRT,292,143.6,D
18.992,-97.052,316.2,1.3,1.1,2017-04-28,1720,T,65,6.0NRT,296.4,14.2,D
20.061,-104.511,355,1.5,1.2,2017-04-28,1720,T,97,6.0NRT,310,104,D
20.059,-104.497,339.1,1.5,1.2,2017-04-28,1720,T,90,6.0NRT,308.4,47.1,D
18.147,-92.489,331,2.9,1.6,2017-04-28,1720,T,71,6.0NRT,295.8,103,D
20.057,-104.519,335.3,1.5,1.2,2017-04-28,1720,T,86,6.0NRT,310.7,40,D
20.055,-104.504,355.7,1.5,1.2,2017-04-28,1720,T,98,6.0NRT,309,107.1,D
18.711,-95.561,321.9,1.6,1.3,2017-04-28,1720,T,55,6.0NRT,302,19.4,D
18.708,-95.546,339.3,1.7,1.3,2017-04-28,1720,T,67,6.0NRT,303.7,68.5,D
18.159,-92.492,327,2.9,1.6,2017-04-28,1720,T,73,6.0NRT,296.9,82.2,D
18.154,-92.466,316.7,2.9,1.6,2017-04-28,1720,T,59,6.0NRT,295.7,32.5,D
18.145,-92.495,315.1,2.9,1.6,2017-04-28,1720,T,38,6.0NRT,296.3,27.6,D
18.072,-92.114,319.9,3.1,1.7,2017-04-28,1720,T,0,6.0NRT,298.1,41.2,D
18.991,-99.031,321.6,1.1,1,2017-04-28,1720,T,65,6.0NRT,295.6,14.9,D
17.98,-93.17,315.7,2.6,1.5,2017-04-28,1720,T,33,6.0NRT,298.2,24.1,D
17.653,-91.701,315.6,3.4,1.7,2017-04-28,1720,T,39,6.0NRT,297.2,30.4,D
18.48,-96.284,321,1.5,1.2,2017-04-28,1720,T,62,6.0NRT,301,11.2,D
19.077,-100.024,349.3,1,1,2017-04-28,1720,T,95,6.0NRT,300.8,55.4,D
19.076,-100.015,339.8,1,1,2017-04-28,1720,T,90,6.0NRT,301.6,37.3,D
19.068,-100.026,328.7,1,1,2017-04-28,1720,T,82,6.0NRT,296.8,21.5,D
17.657,-91.706,318.5,3.4,1.7,2017-04-28,1720,T,64,6.0NRT,297.2,45.1,D
